STATE,CONSTITUENCY,NAME,WINNER,PARTY,SYMBOL,GENDER,CRIMINAL CASES,AGE,CATEGORY,EDUCATION,ASSETS,LIABILITIES,GENERAL VOTES,POSTAL VOTES,TOTAL VOTES,OVER TOTAL ELECTORS  IN CONSTITUENCY,OVER TOTAL VOTES POLLED  IN CONSTITUENCY,TOTAL ELECTORS
Assam,GAUHATI,UPAMANYU HAZARIKA,0,IND,Auto- Rickshaw,MALE,0.0,53.0,GENERAL,Graduate Professional,,,21114,79,21193,0.97156812,1.201451288,2181319
Uttar Pradesh,GAUTAM BUDDHA NAGAR,Dr. MAHESH SHARMA,1,BJP,Lotus,MALE,0.0,59.0,GENERAL,Graduate Professional,,,828164,2648,830812,36.07583284,59.63588754,2302960
Uttar Pradesh,GAUTAM BUDDHA NAGAR,SATVEER,0,BSP,Elephant,MALE,1.0,42.0,GENERAL,8th Pass,,,493421,469,493890,21.44587835,35.45154439,2302960
Uttar Pradesh,GAUTAM BUDDHA NAGAR,Dr. ARVIND KUMAR SINGH,0,INC,Hand,MALE,0.0,30.0,GENERAL,Doctorate,,,41960,117,42077,1.827083406,3.020297299,2302960
Bihar,GAYA (SC),Vijay Kumar,1,JD(U),Arrow,MALE,3.0,55.0,SC,12th Pass,,,465748,1259,467007,27.39693159,48.76573376,1704596
Bihar,GAYA (SC),Jitan Ram Manjhi,0,HAMS,Telephone,MALE,3.0,73.0,SC,Graduate,,,313984,597,314581,18.45487142,32.84912923,1704596
Bihar,GAYA (SC),Vijay Kumar Chaudhary,0,JDR,Dolli,MALE,0.0,49.0,SC,Post Graduate,,,23448,14,23462,1.376396519,2.449945387,1704596
Bihar,GAYA (SC),Sheo Shankar,0,APoI,Coat,MALE,1.0,61.0,SC,Post Graduate,,,20459,5,20464,1.200519067,2.136888688,1704596
Bihar,GAYA (SC),Dayanand Rajwanshi,0,MOSP,Walking Stick,MALE,0.0,27.0,SC,Post Graduate,,,14552,1,14553,0.853750683,1.519651147,1704596
Bihar,GAYA (SC),Rakesh Chaudhari,0,MADP,Auto- Rickshaw,MALE,0.0,46.0,SC,12th Pass,,,14528,4,14532,0.85251872,1.517458289,1704596
Bihar,GAYA (SC),Dilip Kumar,0,BSP,Elephant,MALE,0.0,48.0,SC,Graduate,,,12953,78,13031,0.764462664,1.360721096,1704596
Bihar,GAYA (SC),Rajesh Kumar Paswan,0,AJPR,Camera,MALE,0.0,38.0,SC,10th Pass,,,11653,18,11671,0.684678364,1.218707383,1704596
Bihar,GAYA (SC),Prakash Chandra,0,PMP,Batsman,MALE,0.0,53.0,SC,Graduate,,,11161,4,11165,0.654993911,1.165869928,1704596
Bihar,GAYA (SC),Umesh Rajak,0,PPID,Table,MALE,0.0,49.0,SC,Graduate Professional,,,10391,7,10398,0.609997912,1.085778371,1704596
Bihar,GAYA (SC),Sunil Paswan,0,BBMP,Envelope,MALE,0.0,52.0,SC,10th Pass,,,9886,8,9894,0.580430788,1.03314976,1704596
West Bengal,GHATAL,ADHIKARI DEEPAK (DEV),1,AITC,Flowers and Grass,MALE,0.0,36.0,GENERAL,Others,,,717407,552,717959,39.88656679,48.20658574,1800002
West Bengal,GHATAL,BHARATI GHOSH,0,BJP,Lotus,FEMALE,11.0,56.0,GENERAL,Post Graduate,,,608523,1463,609986,33.88807346,40.95685466,1800002
West Bengal,GHATAL,TAPAN GANGULI,0,CPI(M),Ears of Corn And Sickle,MALE,0.0,63.0,GENERAL,12th Pass,,,96943,117,97060,5.392216231,6.516989428,1800002
West Bengal,GHATAL,KHANDAKAR MD. SAIFULLAH (SAIFUL),0,INC,Hand,MALE,0.0,33.0,GENERAL,Post Graduate,,,32793,46,32839,1.824386862,2.204939376,1800002
Uttar Pradesh,GHAZIABAD,Vijay Kumar Singh,1,BJP,Lotus,MALE,2.0,67.0,GENERAL,Doctorate,,,942576,1927,944503,34.6101361,61.93068375,2728978
Uttar Pradesh,GHAZIABAD,Suresh Bansal,0,SP,Bicycle,MALE,0.0,76.0,GENERAL,Post Graduate,,,442615,388,443003,16.2332932,29.04752944,2728978
Uttar Pradesh,GHAZIABAD,Dolly Sharma,0,INC,Hand,FEMALE,0.0,34.0,GENERAL,Post Graduate,,,111730,214,111944,4.102048459,7.340123284,2728978
Uttar Pradesh,GHAZIPUR,AFZAL ANSARI,1,BSP,Elephant,MALE,5.0,65.0,GENERAL,Post Graduate,,,564144,1938,566082,30.09350494,51.11363733,1881077
Uttar Pradesh,GHAZIPUR,MANOJ SINHA,0,BJP,Lotus,MALE,0.0,59.0,GENERAL,Graduate Professional,,,443188,3502,446690,23.74650267,40.3332921,1881077
Uttar Pradesh,GHAZIPUR,RAMJI,0,SBSP,Walking Stick,MALE,0.0,59.0,GENERAL,Graduate,,,33868,9,33877,1.800936378,3.058879618,1881077
Uttar Pradesh,GHAZIPUR,AJIT PRATAP KUSHAWAHA,0,INC,Hand,MALE,1.0,46.0,GENERAL,Graduate Professional,,,19656,178,19834,1.054395966,1.790885212,1881077
Uttar Pradesh,GHOSI,ATUL KUMAR SINGH,1,BSP,Elephant,MALE,13.0,36.0,GENERAL,Graduate,,,572459,1370,573829,28.81172454,50.27061359,1991651
Uttar Pradesh,GHOSI,HARINARAYAN,0,BJP,Lotus,MALE,0.0,78.0,GENERAL,Literate,,,449212,2049,451261,22.65763429,39.53297473,1991651
Uttar Pradesh,GHOSI,MAHENDRA,0,SBSP,Walking Stick,MALE,0.0,53.0,GENERAL,10th Pass,,,39842,18,39860,2.001354655,3.491957809,1991651
Uttar Pradesh,GHOSI,BALKRISHNA,0,INC,Hand,MALE,2.0,70.0,GENERAL,Post Graduate,,,23695,117,23812,1.195590995,2.086063707,1991651
Uttar Pradesh,GHOSI,ATUL KUMAR SINGH,0,CPI(M),Ears of Corn And Sickle,MALE,0.0,64.0,GENERAL,Graduate Professional,,,14622,22,14644,0.735269382,1.28289589,1991651
Jharkhand,GIRIDIH,Chandra Prakash Choudhary,1,AJSUP,Banana,MALE,2.0,50.0,GENERAL,Graduate,,,646864,1413,648277,39.30349767,58.55335653,1649413
Jharkhand,GIRIDIH,Jagarnath Mahto,0,JMM,Bow & Arrow,MALE,3.0,52.0,GENERAL,10th Pass,,,398268,1662,399930,24.2468078,36.12228087,1649413
Jharkhand,GODDA,Nishikant Dubey,1,BJP,Lotus,MALE,4.0,47.0,GENERAL,Doctorate,,,635383,2227,637610,37.14018101,53.3858364,1716766
Jharkhand,GODDA,Pradeep Yadav,0,JVM,Comb,MALE,13.0,53.0,GENERAL,Graduate,,,450677,2706,453383,26.40913205,37.96087054,1716766
Jharkhand,GODDA,Zaffar Obaid,0,BSP,Elephant,MALE,0.0,46.0,GENERAL,Doctorate,,,17531,52,17583,1.024193163,1.47219015,1716766
Jharkhand,GODDA,K. Rangaiah,0,IND,Hand Cart,MALE,0.0,82.0,GENERAL,Post Graduate,,,16453,3,16456,0.958546476,1.377828647,1716766
Jharkhand,GODDA,Birendra Kumar,0,IND,Auto- Rickshaw,MALE,1.0,36.0,GENERAL,Post Graduate,,,13610,3,13613,0.792944408,1.139789826,1716766
Uttar Pradesh,GONDA,KIRTI VARDHAN SINGH ALIAS RAJA BHAIYA,1,BJP,Lotus,MALE,0.0,53.0,GENERAL,Post Graduate,,,507276,914,508190,28.70727717,54.99159744,1770248
Uttar Pradesh,GONDA,VINOD KUMAR ALIAS PANDIT SINGH,0,SP,Bicycle,MALE,4.0,52.0,GENERAL,12th Pass,,,341179,651,341830,19.30972384,36.9896648,1770248
Uttar Pradesh,GONDA,SMT KRISHNA PATEL,0,INC,Hand,FEMALE,0.0,62.0,GENERAL,12th Pass,,,25646,40,25686,1.450983139,2.779500131,1770248
Bihar,GOPALGANJ (SC),DR. ALOK KUMAR SUMAN,1,JD(U),Arrow,MALE,0.0,61.0,SC,Post Graduate,,,562424,5726,568150,30.88587529,55.3722214,1839514
Bihar,GOPALGANJ (SC),SURENDRA RAM,0,RJD,Hurricane Lamp,MALE,1.0,41.0,SC,Graduate,,,278606,3110,281716,15.31469725,27.45620122,1839514
Bihar,GOPALGANJ (SC),KUNAL KISHOR VIVEK,0,BSP,Elephant,MALE,0.0,29.0,SC,Post Graduate,,,35690,326,36016,1.957908448,3.510139797,1839514
Bihar,GOPALGANJ (SC),DINANATH MANJHI,0,IND,Cauliflower,MALE,0.0,40.0,SC,Graduate,,,15550,50,15600,0.848050083,1.520384852,1839514
Bihar,GOPALGANJ (SC),SURENDRA RAM,0,IND,Air Conditioner,MALE,3.0,46.0,SC,Literate,,,13791,16,13807,0.750578685,1.345638055,1839514
Bihar,GOPALGANJ (SC),DILIP KUMAR MANJHI,0,IND,Helicopter,MALE,0.0,44.0,SC,Graduate,,,12766,7,12773,0.694368186,1.244863828,1839514
Uttar Pradesh,GORAKHPUR,Ravindra Shyamnarayan Shukla alias Ravi Kishan,1,BJP,Lotus,MALE,0.0,51.0,GENERAL,12th Pass,,,715010,2112,717122,36.19640046,60.52045488,1981197
Uttar Pradesh,GORAKHPUR,Rambhual Nishad,0,SP,Bicycle,MALE,7.0,58.0,GENERAL,Graduate,,,414340,1118,415458,20.97004992,35.06196595,1981197
Uttar Pradesh,GORAKHPUR,Madhusudan Tripathi,0,INC,Hand,MALE,1.0,64.0,GENERAL,Graduate Professional,,,22855,117,22972,1.159501049,1.938688103,1981197
Karnataka,GULBARGA,DR. UMESH G JADHAV,1,BJP,Lotus,MALE,0.0,60.0,SC,Post Graduate,,,617692,2500,620192,31.87394161,52.09635514,1945765
Karnataka,GULBARGA,MALLIKARJUN KHARGE,0,INC,Hand,MALE,0.0,77.0,SC,Graduate Professional,,,523552,1188,524740,26.96831323,44.07835218,1945765
Madhya Pradesh,GUNA,"KRISHNA PAL SINGH ""Dr. K. P. YADAV""",1,BJP,Lotus,MALE,0.0,43.0,GENERAL,Graduate Professional,,,610855,3194,614049,36.64380292,52.09513475,1675724
Madhya Pradesh,GUNA,JYOTIRADITYA M. SCINDIA,0,INC,Hand,MALE,0.0,48.0,GENERAL,Post Graduate,,,486105,2395,488500,29.15157866,41.44371757,1675724
Madhya Pradesh,GUNA,DHAKAD LOKENDRA SINGH RAJPOOT,0,BSP,Elephant,MALE,3.0,41.0,GENERAL,Post Graduate,,,37381,149,37530,2.23962896,3.18399738,1675724
Andhra Pradesh,GUNTUR,Jayadev Galla,1,TDP,Bicycle,MALE,0.0,53.0,GENERAL,Graduate,,,586292,1626,587918,34.45937827,43.50027783,1706119
Andhra Pradesh,GUNTUR,Modugula Venugopala Reddy,0,YSRCP,Ceiling Fan,MALE,3.0,52.0,GENERAL,Graduate Professional,,,580840,2873,583713,34.21291246,43.18914827,1706119
Andhra Pradesh,GUNTUR,Bonaboyina Srinivasa Rao (Bonaboyina Srinivasa Yadav),0,JnP,Glass Tumbler,MALE,1.0,50.0,GENERAL,10th Pass,,,128746,459,129205,7.573035644,9.559927401,1706119
Andhra Pradesh,GUNTUR,Shaik Mastanvali,0,INC,Hand,MALE,1.0,53.0,GENERAL,Post Graduate,,,14124,81,14205,0.832591396,1.051033387,1706119
Punjab,GURDASPUR,SUNNY DEOL,1,BJP,Lotus,MALE,0.0,59.0,GENERAL,Others,,,551177,7542,558719,35.02316829,50.58358819,1595284
Punjab,GURDASPUR,SUNIL JAKHAR,0,INC,Hand,MALE,0.0,65.0,GENERAL,Post Graduate,,,474168,2092,476260,29.85424539,43.11816801,1595284
Punjab,GURDASPUR,PETER MASIH,0,AAP,Broom,MALE,0.0,37.0,GENERAL,12th Pass,,,27401,343,27744,1.739126074,2.511801229,1595284
Punjab,GURDASPUR,LAL CHAND KATARU CHAK,0,RMPOI,Pot,MALE,0.0,49.0,GENERAL,10th Pass,,,15210,64,15274,0.957447075,1.382830593,1595284
Haryana,GURGAON,RAO INDERJIT SINGH,1,BJP,Lotus,MALE,0.0,69.0,GENERAL,Graduate Professional,,,877241,4305,881546,40.98826072,60.87600243,2150728
Haryana,GURGAON,CAPT. AJAY SINGH,0,INC,Hand,MALE,0.0,60.0,GENERAL,Graduate Professional,,,494733,557,495290,23.02894648,34.20272481,2150728
Haryana,GURGAON,CHAUDHARY RAIS AHMAD,0,BSP,Elephant,MALE,0.0,58.0,GENERAL,Graduate,,,26706,50,26756,1.244043877,1.847661178,2150728
Madhya Pradesh,GWALIOR,VIVEK NARAYAN SHEJWALKAR,1,BJP,Lotus,MALE,0.0,71.0,GENERAL,Graduate Professional,,,624801,2449,627250,31.35083749,52.40674148,2000744
Madhya Pradesh,GWALIOR,ASHOK SINGH,0,INC,Hand,MALE,0.0,56.0,GENERAL,Graduate,,,479482,926,480408,24.01146773,40.13809145,2000744
Madhya Pradesh,GWALIOR,MAMTA BALVEER SINGH KUSHWAH,0,BSP,Elephant,FEMALE,0.0,50.0,GENERAL,10th Pass,,,44540,137,44677,2.233019317,3.732763634,2000744
Bihar,HAJIPUR (SC),PASHU PATI KUMAR PARAS,1,LJP,Bungalow,MALE,1.0,66.0,SC,Graduate Professional,,,539665,1645,541310,29.68255117,53.71844236,1823664
Bihar,HAJIPUR (SC),SHIV CHANDRA RAM,0,RJD,Hurricane Lamp,MALE,3.0,49.0,SC,Graduate,,,335283,578,335861,18.41682459,33.33012464,1823664
Bihar,HAJIPUR (SC),RAJ KR. PASWAN,0,IND,Telephone,MALE,0.0,32.0,SC,12th Pass,,,30784,13,30797,1.688743102,3.056228168,1823664
Bihar,HAJIPUR (SC),ARVIND PASWAN,0,IND,Air Conditioner,MALE,0.0,33.0,SC,12th Pass,,,18324,22,18346,1.005996719,1.820617656,1823664
Bihar,HAJIPUR (SC),UMESH DAS,0,BSP,Elephant,MALE,0.0,47.0,SC,10th Pass,,,14424,155,14579,0.799434545,1.446788663,1823664
Bihar,HAJIPUR (SC),RAJGIR PASWAN,0,BJKVP,Grapes,MALE,0.0,41.0,SC,Literate,,,11195,4,11199,0.614093386,1.111364719,1823664
Himachal Pradesh,HAMIRPUR,ANURAG SINGH THAKUR,1,BJP,Lotus,MALE,3.0,44.0,GENERAL,Graduate,,,668812,13880,682692,50.11433131,68.81372299,1362269
Uttar Pradesh,HAMIRPUR,KUNWAR PUSHPENDRA SINGH CHANDEL,1,BJP,Lotus,MALE,4.0,45.0,GENERAL,Post Graduate,,,574101,1021,575122,32.88102453,52.76208248,1749100
Uttar Pradesh,HAMIRPUR,DILIP KUMAR SINGH,0,BSP,Elephant,MALE,0.0,42.0,GENERAL,Graduate,,,325803,667,326470,18.66502773,29.9505793,1749100
Himachal Pradesh,HAMIRPUR,RAM LAL THAKUR,0,INC,Hand,MALE,0.0,68.0,GENERAL,Graduate Professional,,,281000,2120,283120,20.78297311,28.53781977,1362269
Uttar Pradesh,HAMIRPUR,PRITAM SINGH LODHI KISAAN,0,INC,Hand,MALE,0.0,64.0,GENERAL,Post Graduate,,,114376,158,114534,6.548167629,10.50742687,1749100
Uttar Pradesh,HAMIRPUR,SANJAY KUMAR SAHU,0,IND,Saw,MALE,1.0,43.0,GENERAL,Graduate,,,24787,14,24801,1.417929221,2.275260566,1749100
Uttar Pradesh,HARDOI,Jai Prakash,1,BJP,Lotus,MALE,0.0,61.0,SC,Graduate,,,567244,899,568143,31.43915813,53.70748322,1807119
Uttar Pradesh,HARDOI,Usha Verma,0,SP,Bicycle,FEMALE,0.0,55.0,SC,Post Graduate,,,434459,1210,435669,24.10848428,41.18450022,1807119
Uttar Pradesh,HARDOI,Virendra Kumar,0,INC,Hand,MALE,0.0,46.0,SC,Graduate,,,19943,29,19972,1.105184551,1.887985692,1807119
Uttarakhand,HARDWAR,Ramesh Pokhriyal 'Nishank',1,BJP,Lotus,MALE,0.0,59.0,GENERAL,Doctorate,,,661050,4624,665674,36.1634301,52.27561326,1840738
Uttarakhand,HARDWAR,Ambrish Kumar,0,INC,Hand,MALE,0.0,70.0,GENERAL,Post Graduate,,,406264,681,406945,22.10770897,31.95753393,1840738
Uttarakhand,HARDWAR,Dr. Antriksh Saini,0,BSP,Elephant,MALE,0.0,60.0,GENERAL,Graduate Professional,,,173169,359,173528,9.427088483,13.62721485,1840738
Karnataka,HASSAN,PRAJWAL REVANNA,1,JD(S),A lady farmer carrying paddy on her head,MALE,0.0,28.0,GENERAL,Graduate Professional,,,675512,1094,676606,40.93202718,52.91552908,1652999
Karnataka,HASSAN,MANJU A,0,BJP,Lotus,MALE,0.0,60.0,GENERAL,Graduate Professional,,,533389,1893,535282,32.38247573,41.86296047,1652999
Karnataka,HASSAN,VINODRAJ K H,0,BSP,Elephant,MALE,0.0,29.0,SC,12th Pass,,,38682,79,38761,2.344889501,3.031393193,1652999
Uttar Pradesh,HATHRAS,RAJVIR DILER,1,BJP,Lotus,MALE,0.0,61.0,SC,12th Pass,,,679799,4500,684299,36.70501845,59.42876051,1864320
Uttar Pradesh,HATHRAS,RAMJI LAL SUMAN,0,SP,Bicycle,MALE,2.0,68.0,SC,Graduate Professional,,,422588,1503,424091,22.7477579,36.83068727,1864320
Uttar Pradesh,HATHRAS,TRILOKI RAM,0,INC,Hand,MALE,0.0,71.0,SC,Graduate,,,23715,211,23926,1.283363371,2.077881926,1864320
Maharashtra,HATKANANGLE,Dhairyasheel Sambhajirao Mane,1,SHS,Bow and Arrow,MALE,0.0,38.0,GENERAL,Graduate,,,582776,3000,585776,32.97257895,46.70094307,1776555
Maharashtra,HATKANANGLE,Raju Anna Shetti,0,SWP,Bat,MALE,15.0,51.0,GENERAL,10th Pass,,,487276,2461,489737,27.56666695,39.04424175,1776555
Maharashtra,HATKANANGLE,Aslam Badshahaji Sayyad,0,VBA,Cup & Saucer,MALE,0.0,56.0,GENERAL,5th Pass,,,123151,268,123419,6.94709705,9.839569549,1776555
Karnataka,HAVERI,UDASI. S.C.,1,BJP,Lotus,MALE,0.0,52.0,GENERAL,12th Pass,,,681147,2513,683660,40.01498382,53.92116654,1708510
Karnataka,HAVERI,D.R. PATIL,0,INC,Hand,MALE,0.0,72.0,GENERAL,Graduate Professional,,,541969,809,542778,31.76908534,42.80961725,1708510
Jharkhand,HAZARIBAGH,JAYANT SINHA,1,BJP,Lotus,MALE,0.0,55.0,GENERAL,Post Graduate,,,727359,1439,728798,43.70694437,67.39505559,1667465
Jharkhand,HAZARIBAGH,GOPAL PRASAD SAHU,0,INC,Hand,MALE,0.0,74.0,GENERAL,Graduate,,,249022,228,249250,14.94783998,23.04920925,1667465
Jharkhand,HAZARIBAGH,BHUBNESHWAR PRASAD MEHTA,0,CPI(M),Ears of Corn And Sickle,MALE,1.0,73.0,GENERAL,12th Pass,,,32074,35,32109,1.925617629,2.969256008,1667465
Jharkhand,HAZARIBAGH,MD. MOIN UDDIN AHMAD,0,IND,Tractor Chalata Kisan,MALE,1.0,42.0,GENERAL,Graduate,,,15659,1,15660,0.939150147,1.448146908,1667465
Jharkhand,HAZARIBAGH,RAMAVTAR MAHTO,0,IND,Batsman,MALE,0.0,34.0,GENERAL,12th Pass,,,14826,3,14829,0.889314019,1.371300798,1667465
Andhra Pradesh,HINDUPUR,KURUVA GORANTLA MADHAV,1,YSRCP,Ceiling Fan,MALE,2.0,50.0,GENERAL,Graduate,,,699739,6863,706602,44.77214174,52.73043006,1578218
Andhra Pradesh,HINDUPUR,KRISTAPPA . NIMMALA,0,TDP,Bicycle,MALE,4.0,63.0,GENERAL,Graduate,,,561602,4252,565854,35.85398215,42.2270596,1578218
Andhra Pradesh,HINDUPUR,KAMAGANAHALLI THIPPESWAMY SREEDHAR (K.T.SREEDHAR),0,INC,Hand,MALE,1.0,41.0,GENERAL,Post Graduate,,,26973,183,27156,1.720674837,2.026526331,1578218
Andhra Pradesh,HINDUPUR,MITTA PARTHASARATHI,0,BJP,Lotus,MALE,2.0,60.0,GENERAL,Graduate,,,13530,275,13805,0.874720729,1.030203123,1578218
Maharashtra,HINGOLI,Hemant Patil,1,SHS,Bow and Arrow,MALE,0.0,48.0,GENERAL,Graduate,,,583392,2920,586312,33.81797271,50.59792003,1733729
Maharashtra,HINGOLI,Wankhede Subhashrao Bapurao,0,INC,Hand,MALE,1.0,56.0,GENERAL,10th Pass,,,306928,1528,308456,17.79147721,26.61932899,1733729
Maharashtra,HINGOLI,Mohan Fattusing Rathod,0,VBA,Key,MALE,0.0,60.0,GENERAL,Post Graduate,,,173388,663,174051,10.03911223,15.02036216,1733729
Maharashtra,HINGOLI,Sandesh Ramchandra Chavan,0,IND,SHIP,MALE,0.0,44.0,GENERAL,Post Graduate,,,23662,28,23690,1.366418858,2.044414451,1733729
Haryana,HISAR,BRIJENDRA SINGH,1,BJP,Lotus,MALE,0.0,46.0,GENERAL,Post Graduate,,,599951,3338,603289,36.97038332,51.04494711,1631817
Haryana,HISAR,DUSHYANT CHAUTALA,0,JNJP,Chappals,MALE,0.0,31.0,GENERAL,Post Graduate,,,288425,796,289221,17.72386242,24.47130753,1631817
Haryana,HISAR,BHAVYA BISHNOI,0,INC,Hand,MALE,0.0,26.0,GENERAL,Post Graduate,,,183960,409,184369,11.29838701,15.59966426,1631817
Haryana,HISAR,SURINDER SHARMA,0,BSP,Elephant,MALE,0.0,58.0,GENERAL,10th Pass,,,45090,100,45190,2.769305627,3.823575699,1631817
West Bengal,HOOGHLY,LOCKET CHATTERJEE,1,BJP,Lotus,FEMALE,14.0,45.0,GENERAL,Graduate,,,670031,1417,671448,38.00790331,46.03265795,1766601
West Bengal,HOOGHLY,DR. RATNA DE (NAG),0,AITC,Flowers and Grass,FEMALE,0.0,70.0,GENERAL,Graduate Professional,,,597482,604,598086,33.85518292,41.00315775,1766601
West Bengal,HOOGHLY,PRADIP SAHA,0,CPI(M),"Hammer, Sickle and Star",MALE,1.0,54.0,SC,12th Pass,,,121329,259,121588,6.882595447,8.335744265,1766601
West Bengal,HOOGHLY,PRATUL CHANDRA SAHA,0,INC,Hand,MALE,1.0,57.0,SC,12th Pass,,,25329,45,25374,1.436317539,1.739572778,1766601
Madhya Pradesh,HOSHANGABAD,UDAY PRATAP SINGH,1,BJP,Lotus,MALE,1.0,54.0,GENERAL,Graduate,,,876911,1016,877927,51.45688428,69.32987655,1706141
Madhya Pradesh,HOSHANGABAD,SHAILENDRA DIWAN CHANDARBHAN SINGH,0,INC,Hand,MALE,0.0,39.0,GENERAL,Graduate,,,324139,106,324245,19.00458403,25.60562077,1706141
Madhya Pradesh,HOSHANGABAD,M.P. CHOUDHARY,0,BSP,Elephant,MALE,0.0,68.0,SC,Post Graduate,,,15336,28,15364,0.90051174,1.213294754,1706141
Punjab,HOSHIARPUR,SOM PARKASH,1,BJP,Lotus,MALE,0.0,70.0,SC,Post Graduate,,,416711,4609,421320,26.37370892,42.48612183,1597500
Punjab,HOSHIARPUR,Dr. RAJ KUMAR CHABBEWAL,0,INC,Hand,MALE,0.0,49.0,SC,Post Graduate,,,369719,3071,372790,23.33583725,37.59233209,1597500
Punjab,HOSHIARPUR,KHUSHI RAM,0,BSP,Elephant,MALE,0.0,68.0,SC,Graduate Professional,,,128215,349,128564,8.047824726,12.96445876,1597500
Punjab,HOSHIARPUR,Dr. RAVJOT SINGH,0,AAP,Broom,MALE,1.0,42.0,SC,Graduate Professional,,,44207,707,44914,2.811517997,4.529150469,1597500
West Bengal,HOWRAH,Prasun Banerjee,1,AITC,Flowers and Grass,MALE,1.0,64.0,GENERAL,Graduate,,,576499,212,576711,35.29605092,47.16669884,1633925
West Bengal,HOWRAH,Rantidev Sengupta,0,BJP,Lotus,MALE,0.0,60.0,GENERAL,Post Graduate,,,472456,560,473016,28.94967639,38.68593319,1633925
West Bengal,HOWRAH,Sumitro Adhikary,0,CPI(M),"Hammer, Sickle and Star",MALE,0.0,44.0,GENERAL,Graduate Professional,,,105421,126,105547,6.459721223,8.632232716,1633925
West Bengal,HOWRAH,SUVRA GHOSH,0,INC,Hand,FEMALE,0.0,61.0,GENERAL,Graduate,,,32088,19,32107,1.965022874,2.625892691,1633925
Telangana,HYDERABAD,ASADUDDIN OWAISI,1,AIMIM,Kite,MALE,5.0,49.0,GENERAL,Graduate Professional,,,517239,232,517471,26.42948092,58.94143228,1957931
Telangana,HYDERABAD,Dr. BHAGAVANTH RAO,0,BJP,Lotus,MALE,3.0,67.0,GENERAL,Graduate Professional,,,235056,229,235285,12.01702205,26.79963688,1957931
Telangana,HYDERABAD,PUSTHE SRIKANTH,0,TRS,Car,MALE,0.0,46.0,GENERAL,Graduate Professional,,,63180,59,63239,3.229889102,7.203103625,1957931
Telangana,HYDERABAD,MOHAMMED FEROZ KHAN,0,INC,Hand,MALE,0.0,46.0,GENERAL,12th Pass,,,49873,71,49944,2.55085598,5.688764963,1957931
Kerala,IDUKKI,Adv. DEAN KURIAKOSE,1,INC,Hand,MALE,204.0,37.0,GENERAL,Post Graduate,,,497697,796,498493,41.39650604,54.21000719,1204191
Kerala,IDUKKI,"Adv, JOICE GEORGE",0,IND,Battery Torch,MALE,9.0,49.0,GENERAL,Post Graduate,,,326701,739,327440,27.19169966,35.60837314,1204191
Kerala,IDUKKI,BIJU KRISHNAN,0,BDJS,Pot,MALE,0.0,49.0,GENERAL,Graduate,,,78504,144,78648,6.53118982,8.552795416,1204191
Madhya Pradesh,INDORE,SHANKAR LALWANI,1,BJP,Lotus,MALE,2.0,57.0,GENERAL,Graduate Professional,,,1066824,1745,1068569,45.45980141,65.57267296,2350580
Madhya Pradesh,INDORE,PANKAJ SANGHVI,0,INC,Hand,MALE,4.0,58.0,GENERAL,Graduate,,,520268,547,520815,22.15687192,31.95978142,2350580
Manipur,INNER MANIPUR,DR RAJKUMAR RANJAN SINGH,1,BJP,Lotus,MALE,0.0,67.0,GENERAL,Doctorate,,,261802,1830,263632,28.12182654,34.66762048,937464
Manipur,INNER MANIPUR,OINAM NABAKISHORE SINGH,0,INC,Hand,MALE,1.0,59.0,GENERAL,Post Graduate,,,244972,905,245877,26.22788715,32.33283714,937464
Manipur,INNER MANIPUR,MOIRANGTHEM NARA SINGH,0,CPI(M),Ears of Corn And Sickle,MALE,0.0,69.0,GENERAL,Graduate Professional,,,133093,720,133813,14.27393479,17.59641583,937464
Manipur,INNER MANIPUR,RAJKUMAR SOMENDRO SINGH (KAIKU),0,IND,SHIP,MALE,0.0,40.0,GENERAL,10th Pass,,,80566,1068,81634,8.707961052,10.73487486,937464
Manipur,INNER MANIPUR,R.K. ANAND,0,NEINDP,Walking Stick,MALE,0.0,59.0,GENERAL,Graduate Professional,,,24938,72,25010,2.667835778,3.288816184,937464
Madhya Pradesh,JABALPUR,RAKESH SINGH,1,BJP,Lotus,MALE,1.0,56.0,GENERAL,Graduate,,,825674,780,826454,45.41223028,65.38091546,1819893
Madhya Pradesh,JABALPUR,Pt. VIVEK KRISHNA TANKHA,0,INC,Hand,MALE,0.0,63.0,GENERAL,Graduate Professional,,,371562,148,371710,20.42482717,29.40604085,1819893
Madhya Pradesh,JABALPUR,AD. RAMRAJ RAM,0,BSP,Elephant,MALE,0.0,78.0,SC,Post Graduate,,,12856,17,12873,0.707349278,1.018385203,1819893
West Bengal,JADAVPUR,MIMI CHAKRABORTY,1,AITC,Flowers and Grass,FEMALE,0.0,30.0,GENERAL,Graduate,,,687773,699,688472,37.89357115,47.90093531,1816857
West Bengal,JADAVPUR,ANUPAM HAZRA,0,BJP,Lotus,MALE,0.0,37.0,GENERAL,Doctorate,,,392610,623,393233,21.6435856,27.35946922,1816857
West Bengal,JADAVPUR,BIKASH RANJAN BHATTACHARYYA,0,CPI(M),"Hammer, Sickle and Star",MALE,0.0,68.0,GENERAL,Graduate Professional,,,301560,704,302264,16.63664229,21.03023552,1816857
Odisha,JAGATSINGHPUR,RAJASHREE MALLICK,1,BJD,Conch,FEMALE,0.0,54.0,SC,Graduate Professional,,,618955,1030,619985,37.72127562,50.41237507,1643595
